Unnamed: 0.1,PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,TaggedPitchType2,GeneralPitchType,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Good Swing Decision,Unnamed: 0,xBA
812,154,06/01/2025,7:17:41 PM,3,3,Ab Trier,,Right,Danville dans 2025,Ryan Colucci,,Right,Normal cornbelters,Windup,5,Bottom,1,0,2,Slider,,StrikeCalled,Strikeout,Throwdown,StrikeoutLooking,2.0,0.0,,79.4497404174466,0.3947139079208807,-4.7031690875299565,2272.69518801771,49.16416947169505,7:45,5.437072324528881,3.412324599384704,6.000000192000004,-44.35355181546092,1.1854094381199758,-5.422852255581914,2.1090326437263576,1.4205194994521266,71.36705756582015,-7.966569624987456,-5.72829418866344,0.4856943847381277,,,,,,,,,,,,1.2510951739272609,0.5005121165108656,-3.0252445188916592,50.00000000000004,5.443791222268853,9.620058103101275,-115.05157391098582,-0.4699253672313709,1.6314473955744684,26.739667234748588,-31.521374069418883,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,3e566a74-7fff-4b00-8670-c8f60cb2b288,79.65998149674503,5.428452671247353,3.4152426794752024,0.4960055865035842,-4.738274430637257,71.51938993999741,2.116688925846007,-1.422495781362751,-7.85157276620095,-5.757612988963986,0.4855018878429918,-5.087394502729917,-1.5820496828853583,-76.89356298422359,61.17048765339783,515.3579919380269,-2213.492615254105,22.676071769550955,0.1482774435169175,-0.9739505002361348,0.1715640487802438,,,,,,,,,,,,,,,,,0.9723269575359044,0.0,,,medium,high,34.94656111194196,-67.32939882469105,54.667001749344,Ty Anderson,,Danville dans 2025,2022-11,Slider,Breaking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,153.0,
813,155,06/01/2025,7:19:52 PM,1,1,Logan Barnett,,Right,Normal cornbelters,Rives Reynolds,,Right,Danville dans 2025,Windup,6,Top,0,0,0,Fastball,,Foul,,,,,,,86.07399838137745,-2.1060425473855964,-6.177124119436423,2147.599878336772,217.13658176995816,1:15,5.948778295541273,5.293157418625217,6.000000192000004,-25.186183442186582,13.61058054326249,6.019702736517172,1.8802691071756428,-0.0314724182381847,77.30806947649562,-6.843909247705534,-5.0446561529602425,0.448300552256258,78.99858630839047,5.788710090105938,-46.499630575288656,,,,,91.43211309653115,,-45.09666552425626,0.8587476564228921,-5.347458424734893,8.076456774013463,-4.791530714617468,50.00000000000004,5.761563870790919,13.268323086764443,-124.31674828164724,-5.378954574020943,-8.198957147245071,29.629587180067904,-19.790872807024588,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,cadc9bd5-8b6b-48fe-a00b-a5ac09742b20,86.32648950248769,5.948311528576331,5.298392831034742,-2.101726153438874,-6.238202918781835,77.50915012855754,1.881454686329995,0.0276205939609059,-6.8243395768287565,-5.102865043303548,0.4481062486949186,6.599910104178559,12.255830250881134,-56.35745505267025,83.19449930946054,1189.7915390000712,-1787.8985796615975,55.40098744657763,-0.4416559155202978,-0.8325100954309292,-0.334465234802532,-57.0109874301524,54.10210560319783,7.967817785545312,0.0084567678632674,2.854944347750108,2.0479663215592123,-64.76125201111665,64.54309833940034,,,,,,,,,0.9933549891296968,0.0,,40.190831376314186,medium,high,15.12495062148556,-79.87165650886203,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-2,154.0,
814,156,06/01/2025,7:20:16 PM,1,2,Logan Barnett,,Right,Normal cornbelters,Rives Reynolds,,Right,Danville dans 2025,Windup,6,Top,0,0,1,Curveball,,Foul,,,,,,,77.17025498941426,0.9251286814733504,-2.2828000376724007,2230.7419517869384,44.366024011403766,7:30,5.923693817444231,3.1780961377431844,6.000000192000004,-52.37495515245693,-4.293925792445343,-9.312156443770192,2.419680419566114,-0.279339804235684,69.42081004958786,-8.966948644229381,-4.053344726661632,0.4990664795113271,,,,,,,,,,,,4.221482674117859,-2.661686602701854,-2.986695908973021,49.99999999999997,5.968984566708215,4.723839958032624,-112.01851882180657,0.3570102544434901,5.21235432506004,25.56217210905049,-35.460490570492844,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,76668fd9-4f2c-4f99-8daf-aeb214b9226e,77.34616360666848,5.911785197964909,3.1795069870025774,1.0676528647123469,-2.300216054765261,69.53428826907324,2.4299125638172776,0.2785305659794018,-8.81474541028038,-4.065191951270448,0.4988968963690946,-9.144250446057551,-7.576053786601413,-60.53736973808565,80.74050478551095,1097.2033214479916,-1942.255010771164,49.18557794500057,0.3516215236241732,-0.8706766863891713,0.3439250091263901,,,,,,,,,,,,,,,,,0.9973823470838806,0.0,,,medium,high,17.333545693040225,5.299884488172108,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Curveball,Breaking,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2,155.0,
815,157,06/01/2025,7:20:38 PM,1,3,Logan Barnett,,Right,Normal cornbelters,Rives Reynolds,,Right,Danville dans 2025,Windup,6,Top,0,0,2,Curveball,,InPlay,,FlyBall,Out,1.0,0.0,,77.39055184960735,0.7510235966231882,-1.3008547932681005,2161.96270913599,43.4881072474276,7:30,5.71606262620539,2.663742825394196,6.000000192000004,-54.59654486154741,-6.436321024229791,-11.43644203249965,1.846877637772313,-0.2444738689335683,69.56583736616454,-9.485396250807712,-5.826776063053135,0.4975169734224869,,,,,,,,,,,,5.6816057933650965,-4.150449385120891,-2.5512358847458105,49.99999999999994,5.745669937334704,2.868288193378832,-112.39813729672473,-0.0548950949932114,7.057730400699649,25.86830861585732,-37.32976680174569,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,78be6118-12fa-40bf-b19e-a5acfcbdc7e4,77.5508244313522,5.702385362088021,2.663695312085254,0.9117972847926806,-1.3006715822065438,69.66354876243166,1.8574038702700435,0.244722487223069,-9.323329773873358,-5.822591166393658,0.4973625145336908,-11.427387852511083,-9.939340744485971,-50.10242676981837,80.71273096355505,1386.7199195447845,-1658.6411970140907,64.14171316113844,0.4653591841636449,-0.7671923248282819,0.4414258334523737,,,,,,,,,,,,,,,,,0.9970295368312364,0.0,,,medium,high,17.35854213280048,58.059071092951335,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Curveball,Breaking,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,-1,156.0,
816,158,06/01/2025,7:21:11 PM,2,1,Logan Barnett,,Right,Normal cornbelters,Nathan Tobin,,Left,Danville dans 2025,Stretch,6,Top,1,0,0,Curveball,,StrikeCalled,,,,,,,76.08647730857884,0.8272720475650485,-3.651842542138559,2129.207623216429,40.08485940478661,7:15,5.72082081912339,3.321611945749314,6.000000192000004,-54.603724808930096,-4.965801767908936,-9.311807076791998,1.940989482192376,0.8529747400143298,68.50985000669547,-9.462533926587517,-5.417792754181481,0.5070821500938142,,,,,,,,,,,,3.712892936128428,-2.9947977505055734,-3.01839790871441,49.99999999999993,5.756967445248319,7.293979527572254,-110.30197659115026,0.1055683557857222,4.439203741450173,25.0140484861186,-35.754685388763974,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,66a03ede-9f3b-4e4c-ac93-64c3e685b6b3,76.25735381486824,5.707931369615956,3.323171641822357,0.9782837594013222,-3.670672620716823,68.61423219209209,1.9514930891480304,-0.8538546239101861,-9.305655252714953,-5.430775119449237,0.5069134215543858,-9.130215504881717,-8.43917196869627,-57.7489264308112,58.00907633186612,1136.2098195455296,-1800.7088461856547,53.36303548590274,0.408276094517422,-0.8457178278675628,0.3436160448415827,,,,,,,,,,,,,,,,,0.997397839211017,0.0,,,medium,high,37.7918313013205,82.76188590380985,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Curveball,Breaking,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-2,157.0,
817,159,06/01/2025,7:21:27 PM,2,2,Logan Barnett,,Right,Normal cornbelters,Nathan Tobin,,Left,Danville dans 2025,Stretch,6,Top,1,0,1,Fastball,,BallCalled,,,,,,,83.60771740923313,-3.9881702858451487,-4.85162169093922,1363.3562225071234,221.8546109302517,1:30,6.110834254923603,3.409224652938101,6.000000192000004,-26.29071839445012,14.720152671225822,9.746320933684416,0.1940130821385542,0.298456303473481,75.4508660922004,-8.913191390274342,-3.010902227872754,0.4609151881580081,,,,,,,,,,,,-6.882807811995118,9.28837005948135,-3.018744691710781,49.99999999999999,5.769032520343432,9.961849482254456,-120.82853541131324,-9.247563297358,-9.987830528881004,27.5872564162702,-18.69544193376328,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,91efbbc8-edb2-46e0-b18d-ce7e0c3762aa,83.83987802119134,6.109932201007348,3.4144581375685523,-3.9783018148313936,-4.914270144524022,75.63805745654294,0.1955286933679101,-0.3025766017267002,-8.88909154704619,-3.073371536475378,0.4607246192280598,10.337875865377464,13.315896618375437,-27.437534525629832,28.96255612561608,1209.9973463296865,-628.2090506543262,88.7513715311014,-0.661056037024426,-0.4607812985949414,-0.5921870572536353,,,,,,,,,,,,,,,,,0.9973277482031724,0.0,,,medium,high,63.93369948694553,-22.37916884298495,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,158.0,
818,160,06/01/2025,7:21:42 PM,2,3,Logan Barnett,,Right,Normal cornbelters,Nathan Tobin,,Left,Danville dans 2025,Stretch,6,Top,1,1,1,Fastball,,BallCalled,,,,,,,83.63185162148903,-0.7758002571235729,-6.43752388322269,2033.6151912855555,219.35328339654183,1:15,5.953964717330223,7.084231870549671,6.000000192000004,-28.4550739907862,12.663766156609718,5.952012171057408,2.857065116420539,-1.5719349820543072,74.99022512273393,-6.137756654296767,-5.318383999274256,0.4615215137203771,,,,,,,,,,,,-5.415791622259038,7.116103358097521,-6.561093727822255,50.0,5.8738969835914965,13.45005624044594,-120.79278992822717,-2.5024513006083926,-7.833247492165416,28.148309086486528,-21.88151939434612,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,b1877b4f-7524-497a-8b09-e3e8ea440151,83.87843760498933,5.952709659324007,7.08963057898276,-0.7622201432907145,-6.501900685228928,75.1876376409664,2.8588220164310094,1.5680991555093884,-6.107640438642195,-5.380398166125327,0.461328445794162,6.568407400001044,11.108969429855938,-59.50305003303054,64.09717217196507,1032.0444310689552,-1752.2771009537685,50.7492487020883,-0.3924189967178944,-0.8616561817902538,-0.3218011115542679,,,,,,,,,,,,,,,,,0.995097670986221,0.0,,,medium,high,32.3125450452314,-69.46705601788486,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,159.0,
819,161,06/01/2025,7:21:58 PM,2,4,Logan Barnett,,Right,Normal cornbelters,Nathan Tobin,,Left,Danville dans 2025,Stretch,6,Top,1,2,1,Curveball,,BallCalled,,,,,,,76.75629322647502,0.6168035484912905,0.4507210945526819,2200.2851051570465,37.583025565015134,7:15,5.909995812725948,0.9069318551994168,6.000000192000004,-53.79655523435356,-5.199453795732083,-8.629480514589368,1.9605796304191208,-0.0341709620438595,69.16631746420445,-9.400279364131016,-4.649458794300732,0.5011356492987019,,,,,,,,,,,,4.837559101142897,-3.6884572510836047,-0.9386774217993948,49.999999999999936,5.928644514676843,-0.6387196636786422,-111.51750829982484,-0.3164780242458289,5.9251214765379485,25.169175033082965,-36.69173232987063,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,c62d4948-2053-4ce3-a7df-d59380aecf9d,76.9209389694458,5.89686185503312,0.9087764009545244,0.7719803495346113,0.4282900237184964,69.27333723427175,1.971056250964665,0.0330193579577959,-9.244397813174087,-4.666502079787891,0.5009734239205758,-8.409335043438348,-8.585247771377022,-59.41966100186907,52.088431490362176,1119.3862787566115,-1894.2620998445225,50.8746014838252,0.4031661426426117,-0.8609166582115815,0.3102894923140005,,,,,,,,,,,,,,,,,0.9958999718052716,0.0,,,medium,high,43.12041165867402,-77.20028854788072,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Curveball,Breaking,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,-2,160.0,
820,162,06/01/2025,7:22:15 PM,2,5,Logan Barnett,,Right,Normal cornbelters,Nathan Tobin,,Left,Danville dans 2025,Stretch,6,Top,1,2,2,Curveball,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1.0,0.0,,76.75001487361361,-0.5417602953780172,-1.7285103156295434,2207.421376221468,46.61897348644078,7:30,5.855001280680503,2.9991498758641257,6.000000192000004,-53.64669333378934,-5.027448836513237,-11.049972504644591,0.8806904579897833,-0.4713646980820402,69.32309095414458,-10.632342340694327,-3.832136063224096,0.5018519609088541,,,,,,,,,,,,5.359504550990972,-2.5276879153083702,-2.851961246236288,49.99999999999997,5.780018062631128,3.66793704682492,-111.4469824172839,-2.533893493491932,6.542353267212627,25.51669107072717,-35.25960108313491,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,cdfc0e22-5bda-4816-9618-41fa5a07d924,76.91418393660693,5.8421150241531885,2.999675781520867,-0.3909615861769956,-1.7350987035328012,69.4223645533363,0.8911901981905171,0.4712575219393508,-10.47751833827557,-3.8334233114263134,0.5016860522574416,-10.984023846779095,-8.44934385940471,-56.69297660777875,75.133149802603,1212.1508389935543,-1844.8304734383323,54.912526083644345,0.3771649655848673,-0.8357400600134637,0.3991054257011021,,,,,,,,,,,,,,,,,0.9965113212293808,0.0,,,medium,high,22.3801651776573,87.9261870117759,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Curveball,Breaking,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-2,161.0,
821,163,06/01/2025,7:22:51 PM,3,1,Logan Barnett,,Right,Normal cornbelters,Ty Anderson,,Right,Danville dans 2025,Stretch,6,Top,2,0,0,Fastball,,BallCalled,,,,,,,86.94203156342006,-3.7000175063882335,-5.480682666303699,2053.387668867991,227.9276256294241,1:30,6.238600294596886,4.081676953405798,6.000000192000004,-23.647849285777124,14.320367700890106,11.004394896423127,0.8085703665348044,0.1105948896908501,78.29557572609762,-8.139707344377491,-3.405340913952392,0.4434877454999024,,,,,,,,,,,,-7.769755135883583,8.974419951558495,-3.640268651565533,50.00000000000004,5.921690696198302,11.702901127282836,-125.56676094467932,-8.89891957983138,-12.179055230304328,29.74497397217568,-18.106687830262203,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,d913ea12-ee5e-41d2-b616-344855b4e7b0,87.18131087537894,6.23871100010533,4.08825799632346,-3.7021975210438174,-5.559006913962141,78.48898181856147,0.8092548220908786,-0.11571037685182,-8.127760971670577,-3.4826103367602936,0.4433089501082292,11.745723268340283,13.142669897355734,-39.29828743703422,36.86351813544617,1589.0328096806993,-1300.5289879189104,77.38591371578241,-0.5185388566825612,-0.6333577471203365,-0.5744348686082646,,,,,,,,,,,,,,,,,0.99582974966218,0.0,,,medium,high,56.82283367809844,8.677282137728955,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,162.0,
822,164,06/01/2025,7:23:07 PM,3,2,Logan Barnett,,Right,Normal cornbelters,Ty Anderson,,Right,Danville dans 2025,Stretch,6,Top,2,1,0,Curveball,,StrikeCalled,,,,,,,76.94342833297422,1.4129459575215948,-3.758141933212964,2281.027368110556,38.85108519946295,7:15,5.624823191714013,4.240857854483786,6.000000192000004,-54.600588115075446,-6.029079164757093,-9.62078798003671,2.391053753977276,0.0586855103240845,69.16360323715813,-8.89001241624727,-5.582028897919107,0.5016055352273127,,,,,,,,,,,,3.840960700867614,-3.7858984989037294,-3.928771585075854,50.00000000000004,5.708808250878777,7.590009426173951,-111.50825546607172,1.2497926830124402,4.693097580642237,25.572628715779977,-36.799869132070526,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,8664b2b0-7055-4ce1-b162-0a8ee2a9d7c0,77.11422112912518,5.611562472754553,4.242217846430568,1.568690499462807,-3.7746742408147664,69.26674111686405,2.401774408260921,-0.0594183856261307,-8.729194647189752,-5.592803277944454,0.5014430230568827,-9.460723074352511,-9.502143288933626,-55.209922191944734,54.574695066408296,1301.4888638827065,-1873.289243885917,57.05713495935688,0.4443489691960314,-0.8212480350192465,0.3579185082549529,,,,,,,,,,,,,,,,,0.9969562177856832,0.0,,,medium,high,40.88277444023258,89.83122583606765,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Curveball,Breaking,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-2,163.0,
823,165,06/01/2025,7:23:22 PM,3,3,Logan Barnett,,Right,Normal cornbelters,Ty Anderson,,Right,Danville dans 2025,Stretch,6,Top,2,1,1,Curveball,,BallCalled,,,,,,,76.84041539926405,-0.2190565326113512,-3.5600505356312446,2256.5127834044647,42.38232254846788,7:30,5.673389840837287,3.932888684927428,6.000000192000004,-54.36384967253356,-5.655913771805146,-10.856219283807317,0.9390844215733558,0.2847492941207817,69.34336798157027,-10.434267637700806,-5.619915293965482,0.5023094924366093,,,,,,,,,,,,4.571552035039419,-2.9861992520146043,-3.6363006049925,49.99999999999999,5.6243044946872205,7.230118080033174,-111.40700540459142,-1.9238720667364664,5.568370971675591,25.760953590859668,-35.81138436926559,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,10f83e1a-78fe-487c-9d2f-f62fee830ac4,77.00290899324666,5.660482613172844,3.933572094084146,-0.0658645475552329,-3.5686372463819502,69.44172643744217,0.9496946584002088,-0.2849857840403212,-10.27533153606548,-5.623192252587973,0.5021485227861943,-10.771121288856577,-9.16075498742493,-54.76645170198353,72.05807163153655,1301.8063057256122,-1843.135991738211,57.69106717674075,0.4261427681955556,-0.8168072458058135,0.3888807841919555,,,,,,,,,,,,,,,,,0.988329023088242,0.0,,,medium,high,25.14773553161712,-87.89039666784872,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Curveball,Breaking,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,164.0,
824,166,06/01/2025,7:23:36 PM,3,4,Logan Barnett,,Right,Normal cornbelters,Ty Anderson,,Right,Danville dans 2025,Stretch,6,Top,2,2,1,Fastball,,StrikeCalled,,,,,,,86.76251568657801,-1.2319568839380988,-6.605948260629182,2071.53179889297,230.07139740936373,1:45,5.859072120519661,4.359260931769797,6.000000192000004,-26.45645804996664,11.757385045725073,8.349424452418578,2.501564096873338,1.1118299899814443,77.79664570372957,-6.217074557464111,-5.036392356477938,0.4449199507496579,,,,,,,,,,,,-6.754183476526107,6.777709390811196,-3.823615443895071,50.00000000000003,5.742713615978998,14.245703952935331,-125.26175347940617,-3.537999763690085,-10.513756386219876,30.083799013111346,-21.62367208452376,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,11548ca3-c1ce-45c6-b16c-1d51a601d2c4,87.01279417972938,5.8580961961427205,4.365532041047365,-1.2216480674084345,-6.679960336983031,77.99749882117688,2.503168797450277,-1.116670675649223,-6.191430862812606,-5.108490855452966,0.4447314743367521,9.0527153204104,10.37139759343021,-55.30194250253182,71.06549479133477,1179.2228796211705,-1703.1375147071064,56.92516427946456,-0.3653642207729881,-0.8221633457991163,-0.4365276841202055,,,,,,,,,,,,,,,,,0.9970605732133984,0.0,,,medium,high,26.04105468779872,-38.70030090128447,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,165.0,
825,167,06/01/2025,7:23:53 PM,3,5,Logan Barnett,,Right,Normal cornbelters,Ty Anderson,,Right,Danville dans 2025,Stretch,6,Top,2,2,2,Curveball,,BallCalled,,,,,,,75.75568098781987,-0.2406153682000971,-3.7714666032515898,2359.3474188891555,38.43181345921737,7:15,5.503707188350326,3.819703941178201,6.000000192000004,-57.20910598466767,-7.0327287653479615,-10.989686947503136,0.5121683811287158,0.6063518299732726,68.4414412517783,-10.977450696563462,-5.856242769172987,0.5098250532392775,,,,,,,,,,,,4.556953876429967,-3.7250437180894354,-3.5057523641274746,49.99999999999999,5.451248460586633,7.536170858831914,-109.8017004585146,-2.01378884797194,5.386988686378384,25.17922502947575,-36.577598296335744,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,6bff2b17-2bed-4274-88b0-ac928ac75a20,75.90870365768055,5.489484522453634,3.8206054628522574,-0.0741328448705216,-3.782504475142417,68.52647568318444,0.5234882188213906,-0.606738029205903,-10.81000919048823,-5.861765110031256,0.5096687172787829,-10.881500762075374,-10.752304137150512,-52.12885339713274,51.27029479816778,1448.374463065481,-1862.453129009882,61.38877434792603,0.4808880089359859,-0.789393335673631,0.3815820808890811,,,,,,,,,,,,,,,,,0.9972050639330758,0.0,,,medium,high,43.856734681649016,-89.71788902758436,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Curveball,Breaking,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,166.0,
826,168,06/01/2025,7:24:16 PM,3,6,Logan Barnett,,Right,Normal cornbelters,Ty Anderson,,Right,Danville dans 2025,Stretch,6,Top,2,3,2,Fastball,,InPlay,,LineDrive,Out,1.0,0.0,,87.36480689857113,-1.6325040463649445,-6.032542135799355,2058.695687096856,227.992682196414,1:30,5.617177436694996,4.692473080543127,6.000000192000004,-24.81768839457328,12.786167876942836,9.239821316028388,2.022936000953387,0.1649579010442173,78.37324359435668,-6.311651612960584,-4.292164385300498,0.4413546580333713,102.9428618904363,17.52397883845086,20.046164627585352,1520.056826426836,42.89032449062341,101.29373158457784,27.669561986196967,295.4951022629508,,28.70741493799442,2.932457870959639,-7.031757685006492,7.466816532347137,-4.204624974058725,50.00000000000004,5.469046156887382,13.051263985610232,-126.2528046685352,-4.399739389179025,-11.12456946507351,30.459660930353493,-20.361196680933155,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,3bffb523-84f0-4a03-9539-e867e763d4b6,87.6135916453093,5.616787029829834,4.698715678310502,-1.628971230349867,-6.106947668734997,78.57506673314325,2.024056547429957,-0.1698392728537664,-6.293161906060988,-4.365526834928257,0.441170223109818,9.945541101325968,11.498530772648111,-49.68588184456645,90.83980349317584,1331.930163078274,-1569.773860386737,64.69776817556476,-0.432973972385933,-0.7625089372001406,-0.480742820982547,33.64885367384705,92.21820947151744,30.996601466883543,-0.0300552001580987,1.055150560873627,1.870794749480156,141.9372337026873,259.17402869543173,50.4591167824098,6.635278315366683,0.3489141607898594,0.4937338931490515,0.2603283987848057,-0.8297324674508165,,,0.9960532041615586,0.0,0.9975151620447384,60.1329085875265,medium,high,8.244176856141685,3.095764389177517,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,-1,167.0,0.2665078341960907
